player_stats_id,player_id,season_id,player_stats_age,player_stats_timeOnIce,player_stats_assists,player_stats_goals,player_stats_pim,player_stats_shots,player_stats_games,player_stats_hits,player_stats_powerPlayGoals,player_stats_powerPlayPoints,player_stats_powerPlayTimeOnIce,player_stats_evenTimeOnIce,player_stats_penaltyMinutes,player_stats_shotPct,player_stats_gameWinningGoals,player_stats_overTimeGoals,player_stats_shortHandedGoals,player_stats_shortHandedPoints,player_stats_blocked,player_stats_plusMinus,player_stats_points,player_stats_shifts,player_stats_timeOnIcePerGame,player_stats_evenTimeOnIcePerGame,player_stats_shortHandedTimeOnIcePerGame,player_stats_powerPlayTimeOnIcePerGame
,8477456,2022,27,1142:33,15,18,25,102,70,31,4,6,125:54,899:54,25,17.6,0,0,1,1,55,6,33,1478,16:19,12:51,01:40,01:47
,8477476,2022,27,1117:09,19,19,22,155,74,82,2,3,75:32,901:54,22,12.3,2,0,2,2,39,1,38,1561,15:05,12:11,01:53,01:01
,8477492,2022,27,1368:58,56,32,42,299,65,68,7,27,238:31,1126:58,42,10.7,5,1,0,0,39,22,88,1579,21:03,17:20,00:03,03:40
,8477501,2022,27,1179:37,27,25,14,180,62,89,5,9,144:29,926:43,14,13.9,5,0,2,2,27,21,52,1494,19:01,14:56,01:44,02:19
,8477979,2022,26,726:24,12,11,47,87,74,140,0,0,02:12,721:39,47,12.6,2,0,0,0,18,11,23,1031,09:48,09:45,00:02,00:01
,8478038,2022,28,1674:22,44,13,20,158,66,54,2,12,113:06,1377:32,20,8.2,3,1,0,0,85,52,57,1920,25:22,20:52,02:47,01:42
,8478106,2022,27,49:47,1,0,0,3,5,0,0,0,01:42,48:05,0,0.0,0,0,0,0,3,0,1,71,09:57,09:37,00:00,00:20
,8478420,2022,26,1573:52,56,36,56,254,75,58,16,35,293:58,1277:51,56,14.2,2,0,0,0,43,35,92,1807,20:59,17:02,00:01,03:55
,8479370,2022,24,1025:36,12,8,34,97,80,55,0,0,38:17,852:45,34,8.2,2,0,0,1,37,2,20,1377,12:49,10:39,01:40,00:28
,8479398,2022,24,1450:14,23,5,20,79,67,65,0,7,122:52,1284:35,20,6.3,1,0,0,0,90,-4,28,1809,21:38,19:10,00:38,01:50
,8479439,2022,29,80:44,0,0,2,17,8,9,0,0,03:22,74:52,2,0.0,0,0,0,0,3,-1,0,113,10:05,09:21,00:18,00:25
,8479573,2022,24,145:17,0,0,2,23,18,31,0,0,07:34,137:30,2,0.0,0,0,0,0,2,-5,0,204,08:04,07:38,00:00,00:25
,8480069,2022,24,1976:26,58,28,26,240,77,95,9,34,295:36,1572:11,26,11.7,6,3,0,0,110,48,86,2141,25:40,20:25,01:24,03:50
,8480748,2022,27,94:14,1,1,0,9,11,12,0,0,06:19,87:55,0,11.1,1,0,0,0,4,3,2,129,08:34,07:59,00:00,00:34
,8480822,2022,23,52:51,0,0,0,1,6,6,0,0,10:13,42:25,0,0.0,0,0,0,0,3,2,0,82,08:48,07:04,00:02,01:42
,8480846,2022,22,108:56,0,0,2,9,10,9,0,0,14:41,91:38,2,0.0,0,0,0,0,6,-4,0,159,10:53,09:09,00:15,01:28
,8480913,2022,27,08:19,0,0,4,0,1,1,0,0,00:00,08:19,4,0.0,0,0,0,0,0,0,0,12,08:19,08:19,00:00,00:00
,8481186,2022,26,1123:35,16,8,38,127,81,100,0,0,02:17,950:46,38,6.3,1,0,1,4,59,10,24,1539,13:52,11:44,02:06,00:01
,8481477,2022,27,880:55,11,9,14,101,74,99,1,1,04:05,760:45,14,8.9,0,0,1,1,29,-7,20,1273,11:54,10:16,01:34,00:03
,8481524,2022,21,564:14,12,5,12,49,30,53,1,1,29:03,526:18,12,10.2,2,0,0,0,26,7,17,708,18:48,17:32,00:17,00:58
,8481618,2022,21,963:04,20,13,12,113,71,40,3,6,97:41,859:20,12,11.5,5,0,0,0,36,11,33,1262,13:33,12:06,00:05,01:22
,8482111,2022,21,120:15,1,1,0,13,7,5,0,0,06:15,107:50,0,7.7,0,0,0,0,5,-3,2,159,17:10,15:24,00:52,00:53
,8483570,2022,24,49:44,0,1,0,8,5,1,0,0,01:03,48:41,0,12.5,0,0,0,0,1,-2,1,71,09:56,09:44,00:00,00:12
,8475188,2023,32,1627:11,16,1,51,89,82,201,0,0,03:25,1459:09,51,1.1,0,0,0,2,198,17,17,2011,19:50,17:47,02:00,00:02
,8475191,2023,32,1323:38,30,26,16,180,78,69,6,10,157:31,1064:43,16,14.4,4,1,4,4,32,11,56,1647,16:58,13:39,01:18,02:01
,8475278,2023,32,89:39,1,1,4,15,9,11,0,0,00:00,86:01,4,6.7,0,0,0,0,5,0,2,129,09:57,09:33,00:24,00:00
,8475913,2023,31,833:12,21,17,10,113,43,31,3,9,116:58,664:39,10,15.0,1,0,2,2,23,11,38,953,19:22,15:27,01:11,02:43
,8476448,2023,30,1432:27,39,14,10,161,82,50,2,9,138:29,1168:45,10,8.7,2,0,2,5,50,14,53,1739,17:28,14:15,01:31,01:41
,8476539,2023,33,1302:40,29,28,21,234,76,76,9,16,175:08,1127:27,21,12.0,4,1,0,0,17,2,57,1494,17:08,14:50,00:00,02:18
,8476927,2023,29,813:19,12,4,30,85,63,71,0,0,03:57,677:48,30,4.7,1,0,0,1,47,-9,16,1147,12:54,10:45,02:05,00:03
,8477018,2023,30,495:49,5,3,6,52,31,18,0,1,24:45,465:54,6,5.8,0,0,0,0,34,1,8,636,15:59,15:01,00:10,00:47
,8477447,2023,28,1178:49,33,8,18,136,55,16,2,9,127:25,1050:06,18,5.9,2,1,0,0,86,16,41,1363,21:25,19:05,00:01,02:19
,8477478,2023,29,704:46,9,16,30,118,56,133,0,0,26:46,668:33,30,13.6,7,0,0,0,22,15,25,1028,12:35,11:56,00:10,00:28
,8478020,2023,27,818:14,11,16,12,99,67,56,1,2,38:27,779:47,12,16.2,2,0,0,0,27,2,27,1022,12:12,11:38,00:00,00:34
,8478403,2023,27,1257:23,39,27,6,223,67,59,2,14,177:57,1053:21,6,12.1,2,1,0,1,56,26,66,1404,18:46,15:43,00:23,02:39
,8478434,2023,26,849:04,10,8,68,63,74,279,0,0,01:45,841:04,68,12.7,0,0,0,0,31,6,18,1244,11:28,11:21,00:05,00:01
,8478462,2023,26,1059:24,16,14,24,101,65,83,3,6,116:24,863:17,24,13.9,5,1,0,1,41,10,30,1406,16:17,13:16,01:13,01:47
,8479980,2023,25,1465:22,14,3,51,103,81,117,0,0,05:07,1401:39,51,2.9,1,1,0,0,133,7,17,1827,18:05,17:18,00:43,00:03
,8479991,2023,24,319:30,0,0,8,31,35,55,0,0,00:30,313:50,8,0.0,0,0,0,0,11,-10,0,452,09:07,08:58,00:08,00:00
,8480007,2023,24,132:13,1,0,4,15,13,2,0,0,00:06,124:12,4,0.0,0,0,0,0,7,-5,1,197,10:10,09:33,00:36,00:00
,8480727,2023,27,1009:35,7,5,41,64,59,90,0,0,00:54,927:39,41,7.8,1,0,0,0,97,10,12,1269,17:06,15:43,01:22,00:00
,8480776,2023,28,07:44,0,0,0,0,1,0,0,0,00:00,07:44,0,0.0,0,0,0,0,0,-2,0,12,07:44,07:44,00:00,00:00
,8481032,2023,24,705:29,5,13,15,76,55,168,0,0,18:43,686:35,15,17.1,1,0,0,0,17,-5,18,864,12:49,12:29,00:00,00:20
,8481167,2023,24,166:12,2,0,8,18,10,27,0,0,00:18,154:59,8,0.0,0,0,0,0,12,2,2,230,16:37,15:29,01:05,00:01
,8481527,2023,22,175:41,2,0,0,16,10,25,0,0,00:17,170:59,0,0.0,0,0,0,0,8,-3,2,227,17:34,17:05,00:26,00:01
,8481604,2023,23,256:09,2,7,6,40,18,3,2,3,30:27,225:40,6,17.5,3,0,0,0,9,5,9,325,14:13,12:32,00:00,01:41
,8482624,2023,26,238:29,4,2,2,22,14,7,1,3,17:53,219:30,2,9.1,0,0,0,0,13,-6,6,307,17:02,15:40,00:04,01:16
